Label,Prediction,False Prediction,File Name
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20190904_224526_405_0343040_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200104_015528_551_0852736_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210117_220516_594_0467200_3.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210828_200714_161_0079360_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190729_021511_403_0543744_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210731_214138_030_0131584_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20200327_232326_388_0420352_1.png
1,0.8,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200915_193311_004_0100608_1.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200915_003435_277_0551936_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200812_001125_499_0392960_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_121522_809_1035520_4.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201106_224823_124_0542976_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210122_024204_847_0884224_1.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20191017_204522_809_0314368_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_104035_351_0893440_2.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_DE0001_20210114_230052_767_0585216_13.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200120_005206_664_0720640_1.png
1,0.74,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190831_212042_583_0209920_1.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20191229_170955_575_0071936_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210824_204824_169_0127744_6.png
0,0.87,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210112_231210_999_0560384_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0004_20210119_222100_699_0498432_2.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190812_014827_144_0543488_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_012143_975_0811264_4.png
0,0.79,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210815_210047_554_0116224_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210906_200849_851_0113408_6.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200727_234050_615_0318464_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210330_230818_570_0390400_3.png
1,0.8,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20190801_011116_142_0457728_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190917_215622_667_0314112_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_115026_657_0998144_2.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210727_233702_210_0294400_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201105_024515_931_0896256_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200827_023902_053_0671744_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190813_232637_904_0331520_1.png
1,0.82,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200921_025154_175_0777216_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210914_021750_309_0689920_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201115_215009_212_0479488_2.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200920_235955_737_0529664_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210920_234941_033_0494592_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210908_220917_081_0301312_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200713_230413_030_0229120_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210717_011904_409_0421888_2.png
1,0.8,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210807_002805_666_0398336_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210501_220532_002_0208640_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210224_191328_484_0076800_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200915_031400_457_0782592_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20190729_012331_092_0466944_1.png
1,0.67,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200722_223732_195_0215296_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190829_205729_526_0161024_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR000Y_20200625_230815_371_0349952_6.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_UK000F_20210407_041037_800_0785664_1.png
1,0.97,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210305_233545_725_0495104_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210126_040414_515_0991488_5.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210318_235508_780_0492288_1.png
1,0.66,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191129_204541_007_0396800_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR000Y_20200625_223749_324_0304384_3.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_023608_385_0922368_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20201219_051735_695_1187840_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190529_014113_109_0478464_1.png
1,0.02,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20201113_014741_136_0845824_1.png
1,0.8,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190814_020320_687_0567040_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210905_203609_802_0151296_10.png
1,0.15,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200517_020524_149_0531456_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200517_233817_634_0326912_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200917_232659_464_0456704_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_SK0002_20211217_035058_244_1107712_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200120_181503_671_0127488_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190725_231006_903_0262400_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200712_234610_645_0290048_1.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190830_021850_224_0641024_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190604_002152_031_0350976_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200729_012523_490_0465152_1.png
0,0.81,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210930_022224_630_0753664_3.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210816_214352_842_0184064_1.png
1,0.84,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200918_034612_311_0839680_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200807_024105_054_0620032_1.png
1,0.83,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191030_013204_206_0769792_1.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210117_180413_159_0116736_6.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210813_025800_543_0641536_1.png
1,0.97,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200331_015303_473_0646400_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_HR0010_20201104_221136_983_0526592_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190810_023048_686_0593408_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210717_235311_202_0295680_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200322_004132_575_0559872_1.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210305_211729_884_0288000_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200718_013725_065_0472064_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210813_231719_478_0314368_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20191229_054735_324_1208320_1.png
1,0.81,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190811_235257_275_0372480_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_HR0010_20201104_233855_706_0657408_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200801_002209_998_0394752_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191120_193012_836_0270848_1.png
1,0.01,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190318_223740_630_0376832_3830.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201014_020103_823_0767744_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210910_013952_394_0620288_2.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20191230_023914_296_0923904_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200805_021057_888_0562944_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191031_015150_686_0800512_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210813_013335_738_0515328_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_UK0006_20210417_015840_542_0558592_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200415_013008_717_0572928_1.png
1,0.88,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190313_004648_809_0585728_3830.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20190908_040414_718_0829952_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210417_214528_692_0216832_1.png
1,0.84,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200222_045809_870_1005312_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_113524_864_0975616_4.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200422_025306_277_0428288_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190715_000442_742_0194560_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190709_005641_983_0390144_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210512_211823_491_0109056_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200818_222659_254_0270080_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_SK0002_20211217_002439_027_0798464_3.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20201218_163550_714_0030208_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200805_004448_272_0431104_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210815_223826_523_0262400_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210923_023739_637_0752128_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200725_001605_299_0363520_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191229_003152_163_0730368_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210602_002407_081_0340224_1.png
0,0.86,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210627_233658_016_0247040_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210319_023142_614_0726528_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20201228_223624_622_0576768_1.png
1,0.83,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20191230_020223_567_0864768_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200514_232049_894_0292864_1.png
0,0.87,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210808_211052_668_0108800_6.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200813_221121_832_0232704_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_022721_036_0909312_2.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200717_234456_680_0291328_1.png
1,0.97,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210813_000456_852_0382720_2.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_HR0010_20201105_000516_829_0696832_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200619_004003_333_0365568_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200120_035948_354_1000448_1.png
1,0.83,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210813_234701_277_0358912_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201108_002438_104_0686848_1.png
1,0.59,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_UK0006_20210228_215424_885_0318976_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200112_032508_046_0972032_2.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200918_025525_966_0764416_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20201129_170317_739_0074240_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190821_225953_501_0327168_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210718_001921_541_0334848_1.png
1,0.84,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200414_225949_012_0357120_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201107_210412_004_0394240_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190902_012110_211_0565248_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210830_210127_747_0168192_3.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210924_011843_778_0637952_2.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210112_192435_462_0249088_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210907_202033_266_0134912_2.png
0,0.87,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210121_053926_656_1151488_4.png
0,0.84,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK000F_20210530_233725_937_0174848_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210815_005301_930_0460288_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191010_221957_420_0425728_1.png
0,0.01,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210210_052708_816_1078272_3.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210803_230837_324_0268544_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210930_002309_871_0574976_3.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20200322_005828_638_0574976_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210307_042645_066_0929024_1.png
0,0.2,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR000Y_20200625_223637_656_0302592_4.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20191210_032949_898_1011712_1.png
1,0.82,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210803_230543_242_0264192_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190824_001526_458_0445440_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210319_005922_370_0588288_1.png
1,0.72,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201112_232003_683_0601856_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200723_235412_235_0329984_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210830_201701_718_0101888_6.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200809_222439_729_0229632_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200211_221850_042_0445696_2.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200914_204707_133_0207872_2.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200816_012346_298_0523264_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200122_043518_929_1051392_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20190822_004148_360_0475904_1.png
1,0.02,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200807_023541_579_0604416_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210212_211658_244_0339712_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200828_022636_136_0646144_1.png
1,0.78,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201121_021035_134_0867584_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210112_231231_479_0560640_1.png
0,0.8,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK0006_20210320_210130_173_0190208_1.png
1,0.88,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200622_232258_433_0241152_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210813_014945_178_0539392_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20190825_001057_047_0439296_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210125_234205_523_0602368_3.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190917_231105_790_0425728_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20191231_014303_625_0838656_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200829_024452_348_0696832_1.png
1,0.81,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190813_234114_016_0353280_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200401_225743_765_0379136_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190720_005624_517_0403968_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200516_002756_876_0400896_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR000Y_20200625_223332_522_0297984_3.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210823_232516_455_0359424_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210716_213513_579_0086528_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200119_235200_026_0631296_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200827_031431_014_0715520_1.png
0,0.89,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210804_215033_188_0156928_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_103832_385_0890368_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210812_212200_268_0138496_1.png
0,0.87,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_001804_827_0716032_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210121_052343_173_1127936_3.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210503_014540_780_0537088_5.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200316_040303_767_0872448_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200625_005125_202_0372736_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210712_230020_440_0207104_13.png
1,0.83,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200325_014434_288_0658688_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20191030_022657_093_0854272_1.png
1,0.84,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200625_003407_918_0340992_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_011859_885_0807168_3.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200522_014314_302_0500736_1.png
1,0.75,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20210112_230222_930_0574720_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200911_040257_967_0841216_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_032727_192_0244224_2.png
1,0.8,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201205_194703_471_0311040_1.png
1,0.8,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20201126_031956_751_0987648_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190915_191516_233_0073728_1.png
0,0.83,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210830_195427_937_0067840_2.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200116_171031_908_0038400_1.png
1,0.97,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201113_040139_374_1019904_1.png
1,0.78,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200727_230956_330_0272896_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210816_214230_933_0182016_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210905_203731_719_0153344_4.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210121_061640_930_1205760_2.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20201113_034859_189_1014016_1.png
